string,anomaly,result
dbbadbbb,0,0
dbcbdcab,0,0
gddaacdf,2,0
fbdaddde,1,0
cbbaddcc,0,0
bbbaabaa,0,0
bbabcbab,0,0
baaabbba,0,0
fcbaedcc,0,0
facaabab,0,0
ecbaccbb,0,0
gddabcdf,2,0
dababcab,0,0
ebbacdcc,0,0
ebbaacbb,0,0
gddaccdg,2,0
baaabcba,0,0
bbbaacbb,0,0
ebaabcbb,0,0
gddabcdf,2,0
eaaabbbb,0,0
aaaaebab,0,0
bbbabbaa,0,0
bbbaabba,0,0
abaabcba,0,0
cababbca,0,0
dbaaabaa,0,0
bcbbabba,0,0
fababbab,0,0
aabaaaaa,0,0
cbbaacab,0,0
bbbacbbb,0,0
gddaabdf,2,0
cbaaabba,0,0
fadacddd,1,0
caaaabba,0,0
dabacbbb,0,0
cababbba,0,0
cbbabbab,0,0
dacbacbb,0,0
babaabba,0,0
abbaabaa,0,0
ebbacdcb,0,0
daaabbab,0,0
bbbaabca,0,0
gddabcdg,2,0
gddabcdg,2,0
fcbaebbc,0,0
cbbacbbb,0,0
gcdaddde,1,0
faaabcbc,0,0
dbbaccbb,0,0
baaacbaa,0,0
gddacbdf,2,0
fbdbcddd,1,0
fbdabddd,1,0
cabaabaa,0,0
dbbabcba,0,0
dbbacbbb,0,0
fbdabddd,1,0
dabbdbbb,0,0
gddaacdf,2,0
dcaaccbb,0,0
ebbaccbb,0,0
eaaacbda,0,0
ebbaccbb,0,0
fadaaddd,1,0
fbdaddde,1,0
edbaccbc,0,0
fadabddd,1,0
caaaccbb,0,0
fdbacdcc,0,0
gcdbfddf,1,0
daaacbba,0,0
dcaabcbb,0,0
fbdacddd,1,0
gddacbdf,2,0
caaaabba,0,0
daaabbaa,0,0
gddaccdf,2,0
gddaccdf,2,0
cbbaacbb,0,0
aaaaabba,0,0
fbbaedbc,0,0
ababacba,0,0
ebaabaab,0,0
fadaaddd,1,0
abbaccaa,0,0
eaaabbba,0,0
dbbabcba,0,0
cbbaccbb,0,0
cbbaecab,0,0
dbbabcab,0,0
dbbabbbb,0,0
abbabaaa,0,0
fadaaddd,1,0
fadaaddd,1,0
gddaabdf,2,0
gddaccdf,2,0
gddaeddf,1,0
dbbaacba,0,0
bbbabcab,0,0
dbbaacbb,0,0
faababba,0,0
cabbcbbb,0,0
bbaabbaa,0,0
bbbacbbb,0,0
dbbaacbb,0,0
edbbbdcc,0,0
fccaecdc,0,0
aaaaabaa,0,0
baaaacab,0,0
bbaabbaa,0,0
cabbdbab,0,0
aabaabab,0,0
gddacddg,2,0
dbbaccbb,0,0
fcdaddde,1,0
edbbcbcc,0,0
dabaabba,0,0
gddabddf,2,0
aaaaabba,0,0
dbbaaaba,0,0
dbaabbbb,0,0
fcbabbbc,0,0
fcaaeddc,0,0
ebcaccbc,0,0
ccbaaaaa,0,0
cababbaa,0,0
babacbab,0,0
cbaaacaa,0,0
dbaaccab,0,0
ecbabbbb,0,0
aaaaabaa,0,0
caaacbab,0,0
dbbaccbc,0,0
aabaabaa,0,0
ecaacdaa,0,0
dbbadbab,0,0
gbdabddd,1,0
acaaabba,0,0
dabacdab,0,0
daaaabba,0,0
caaabcaa,0,0
gddabcdf,2,0
bcbaaaaa,0,0
fadaaddd,1,0
ebbaabba,0,0
fcbaddbc,0,0
fbaabcbb,0,0
bcaacbbb,0,0
dbbabcba,0,0
fbdbbddd,1,0
cbbabbaa,0,0
dbbaccaa,0,0
ecbacbbb,0,0
daaabbaa,0,0
gddbcbdg,2,0
ecbadbbc,0,0
cbaaacbb,0,0
fbbadccc,0,0
cabacbbb,0,0
ccbadcbb,0,0
cbaaacaa,0,0
dbaacbab,0,0
ebbaccbb,0,0
dbbaabba,0,0
dbaacbab,0,0
ccbaccac,0,0
facaabba,0,0
cbbaccbb,0,0
bbbaccab,0,0
dcbabbbb,0,0
cbbaacbb,0,0
gddabbdf,2,0
bbbacdbb,0,0
cbcbdbab,0,0
dccadcac,0,0
dbbadbcc,0,0
edbaadbc,0,0
caaabbbb,0,0
gcdaedde,1,0
dbbadcbb,0,0
ebaacbaa,0,0
fadabddd,1,0
fbdaaddd,1,0
ccaaebbb,0,0
cbbbccab,0,0
dbaaccbb,0,0
ebbaacba,0,0
babadbaa,0,0
abaaabaa,0,0
dbbbccbb,0,0
baaaabba,0,0
cbbaccbb,0,0
gddadbdf,2,0
dbbadbbb,0,0
gddabbdf,2,0
cbcbcbbb,0,0
cbaabbbb,0,0
cbaaacba,0,0
gddacbdf,2,0
bbbaacaa,0,0
dacbccbb,0,0
dbaabbba,0,0
gddaacdf,2,0
gddaacdf,2,0
dbaaacba,0,0
babaacba,0,0
fdbbfdcd,0,1
cbaaabaa,0,0
dbaaabba,0,0
acaaabba,0,0
bbbaacba,0,0
gddabcdf,2,0
gcdaadde,1,0
bbbadbab,0,0
cbbaacaa,0,0
ecaaccac,0,0
gddabbdf,2,0
bbbaccaa,0,0
babaabba,0,0
dbaaabca,0,0
dcbacbdb,0,0
daaaabaa,0,0
cbbacdbb,0,0
bbbabbbb,0,0
fcbaccbb,0,0
ebaadbbc,0,0
dbaaccbb,0,0
aaaaacaa,0,0
aaaababa,0,0
cbcadbbb,0,0
ecaabdbc,0,0
bbbaadaa,0,0
fbdacddd,1,0
daaaacaa,0,0
eaaaccab,0,0
fcbbgcdd,0,0
gddaccdf,2,0
cbbacbba,0,0
cbbbebbc,0,0
fbdacddd,1,0
gddaacdf,2,0
fcdacddd,1,0
bacbabcb,0,0
fbdabddd,1,0
gddabadf,2,0
cbbbebbb,0,0
ecbacdbc,0,0
dcaabbaa,0,0
dbaaacba,0,0
cbbabbaa,0,0
aabadcab,0,0
ecbadcbc,0,0
gddaacdf,2,0
bbbabbaa,0,0
edbbccdc,0,0
cbbacbba,0,0
dbbaabaa,0,0
gddabcdf,2,0
abbaabba,0,0
baaaacbb,0,0
dbaadbab,0,0
cbaabcaa,0,0
dabaabaa,0,0
fadaaddd,1,0
gbdaddde,1,0
dababbbb,0,0
abaabbba,0,0
gbdacdde,1,0
fbdabddd,1,0
gddaabdf,2,0
ebbadbab,0,0
bbbaccbb,0,0
cbcbccab,0,0
fcbabdcc,0,0
gddafddf,1,0
abbacbbb,0,0
gddaccdg,2,0
dbbaebbb,0,0
babaabaa,0,0
bbbabcba,0,0
dbbadcab,0,0
gddabbdf,2,0
cbbaacaa,0,0
ecbaacbb,0,0
fbdacddd,1,0
gddabbdf,2,0
abbaabaa,0,0
ebbaebbb,0,0
abaaccbb,0,0
cbbacdbb,0,0
baababbb,0,0
dbbabcdb,0,0
fbdacdde,1,0
bcbacbbb,0,0
eaaaabaa,0,0
dbbbcccb,0,0
eaaaccbb,0,0
ebbaccab,0,0
cbbaacaa,0,0
cabaabaa,0,0
aaaaaaaa,0,0
abbaabba,0,0
fcdaaddd,1,0
baaaacaa,0,0
cbbaacaa,0,0
caaaacaa,0,0
cbaacbbb,0,0
fcdacdde,1,0
dbaabbbb,0,0
abaaabaa,0,0
gddaccdf,2,0
fcbacccc,0,0
dabacaab,0,0
bbaaacba,0,0
cbbadbbb,0,0
bbcbbbdb,0,0
aaaabbba,0,0
fbbabbba,0,0
gddaecdf,2,0
cbbaabba,0,0
gddabcdf,2,0
cabbcbab,0,0
fdbbcdcc,0,0
ecbbacab,0,0
fcaacccc,0,0
cabbbcbb,0,0
babaabda,0,0
gadacddd,1,0
ebaabcaa,0,0
dbbabbbb,0,0
fcbadcbb,0,0
dcbabbbb,0,0
fcaadbbc,0,0
cbaacbbb,0,0
fdcadddc,0,0
gddaccdg,2,0
fbdacdde,1,0
gddaabdf,2,0
ecbabbbc,0,0
cbaaabba,0,0
fcbadabc,0,0
ebaabcbb,0,0
gcdaadde,1,0
cbaaabaa,0,0
ebbaebac,0,0
dacaddbc,0,0
fadacdde,1,0
dcbacccc,0,0
baaabbaa,0,0
ecbaeccc,0,0
fdbafddd,0,0
bbaabbba,0,0
ebaaabbb,0,0
gddabcdf,2,0
dbaaccbb,0,0
bbaaabaa,0,0
dcbacbab,0,0
dbbadbbb,0,0
abcaaabb,0,0
eabaccab,0,0
babaabaa,0,0
dbaaabba,0,0
fcbabccc,0,0
ccbaccbc,0,0
bababaaa,0,0
ebaaedcc,0,0
bbbabbba,0,0
cabaacba,0,0
ebaacbbb,0,0
cbaaacba,0,0
daababaa,0,0
gddadcdf,2,0
dbbabbaa,0,0
fdbadccd,0,1
caaaabaa,0,0
ebbaccbc,0,0
dababbba,0,0
dbbaabba,0,0
gddaabdf,2,0
ebcadbbc,0,0
fbdbddde,1,0
daaaabab,0,0
dbcbacaa,0,0
bdbabcac,0,0
fcbacccc,0,0
bbaacbaa,0,0
dbabacba,0,0
dcbadbbb,0,0
gddadbdf,2,0
gddaabdf,2,0
bbbabbba,0,0
gddabbdf,2,0
dcaaabba,0,0
ebbacbab,0,0
ecbadcbb,0,0
bababcaa,0,0
fbdaaddd,1,0
cbaadcaa,0,0
bbbacbbb,0,0
abbacbaa,0,0
gddaacdf,2,0
edaaabcb,0,0
cbbabbaa,0,0
cbbacbba,0,0
aabaabba,0,0
ebbabbab,0,0
dbaabbab,0,0
dbbacbab,0,0
fdbafdcd,0,1
abbbabab,0,0
abaaccbb,0,0
dbaaacba,0,0
baaabdaa,0,0
fbdaaddd,1,0
daaabbca,0,0
eaaadabc,0,0
dbaacbbb,0,0
dbaabcab,0,0
dbbaabba,0,0
fcbaddcc,0,0
gddadcdf,2,0
gddaacdf,2,0
gddaaddf,2,0
fbbacdbc,0,0
fbbbbcbc,0,0
gddabbdf,2,0
caaaabaa,0,0
cbbabcbb,0,0
abaaabba,0,0
bbaabaaa,0,0
cbbaaaba,0,0
faaacbaa,0,0
dbaacbbb,0,0
aaaaacaa,0,0
cbaabcba,0,0
dbbadbbc,0,0
gddaacdf,2,0
ebbadbbc,0,0
fbdaaddd,1,0
gddadbdf,2,0
gddaacdf,2,0
dbbabcbb,0,0
fbdaaddd,1,0
bbaaacaa,0,0
baaaabaa,0,0
bbbaaaba,0,0
fbdabddd,1,0
dabacccb,0,0
baaacaaa,0,0
bbaaacaa,0,0
ebbaabaa,0,0
cbaaacaa,0,0
bbaaccab,0,0
fcaadcdc,0,0
fbdaddde,1,0
cbaacdaa,0,0
fadabddd,1,0
gddbdcdg,2,0
fdbaccbc,0,0
ebbadcbc,0,0
babaabaa,0,0
dabbdbab,0,0
bcaabcab,0,0
bbbaabbb,0,0
abaaacba,0,0
fbaaadbc,0,0
aabaccaa,0,0
fdbaeccc,0,0
ccbaaaaa,0,0
fcbafccd,0,1
babaccba,0,0
gbdacdde,1,0
fcbabbbc,0,0
fbdadddd,1,0
dbbacbcb,0,0
fadaddde,1,0
dababbaa,0,0
fbdabddd,1,0
ecaacbbb,0,0
dbbabcba,0,0
dbbaabaa,0,0
gddacbdf,2,0
bbbaacaa,0,0
abaabbba,0,0
edbabbcc,0,0
cbaaabaa,0,0
bbbaabaa,0,0
cbbadcbc,0,0
fbaaccbb,0,0
cabaabca,0,0
ecbaccbb,0,0
bbcacccb,0,0
dabacbbb,0,0
ddaaabba,0,0
edaaecac,0,0
dbbabbbb,0,0
ecbaddcc,0,0
fcaadbbc,0,0
gddabcdf,2,0
ccbacbab,0,0
abaaabba,0,0
fbbagbbc,0,0
eaabccbb,0,0
cdbabbbb,0,0
gddadbdf,2,0
eaaadbcb,0,0
fbdacddd,1,0
bbbabbba,0,0
aababbbb,0,0
fccadcdc,0,0
gddabcdf,2,0
aabaacab,0,0
caaacbaa,0,0
gddabcdf,2,0
dbcbbcbb,0,0
cbbaccbb,0,0
gddabcdf,2,0
cabaabba,0,0
cbbaabaa,0,0
fbaaccbb,0,0
fabaacaa,0,0
ebbbcdbc,0,0
caaabbbb,0,0
abbacbab,0,0
dbbacbab,0,0
cbaabbab,0,0
gddaccdg,2,0
ebaacbac,0,0
abaaabba,0,0
fdbafdcd,0,1
fcbaecbc,0,0
fcaabbcb,0,0
ecaaccab,0,0
fddacbdf,2,0
fadabddd,1,0
gddabdde,1,0
gddaacdf,2,0
gcdbadde,1,0
aaaaabba,0,0
dabadbab,0,0
cbbadbcb,0,0
fbdabddd,1,0
fdaafdcd,0,1
abaaabba,0,0
baaaabca,0,0
gddaacdf,2,0
gddaaddf,2,0
gbdabdde,1,0
fbaabcbc,0,0
dbbadbbb,0,0
ebbaccbb,0,0
fcbbddbc,0,0
abaabbbb,0,0
ebbaebab,0,0
gddabadf,2,0
ecaaccbc,0,0
babacaaa,0,0
bbbabbaa,0,0
cbbbbcaa,0,0
babaccbb,0,0
fcaaebbc,0,0
dabacabb,0,0
dababbaa,0,0
dbbaccba,0,0
gddabcdf,2,0
bbbabcbb,0,0
cbcaebab,0,0
cbaabbaa,0,0
daaaabaa,0,0
gddacbdf,2,0
baaabcba,0,0
dbbacaab,0,0
aabaabaa,0,0
abaabbaa,0,0
caababaa,0,0
ecbabcbc,0,0
gcdaedde,1,0
bbaabcba,0,0
cabaccdb,0,0
fadabddd,1,0
fdaabdbc,0,0
gddabcdf,2,0
gbdabdde,1,0
fbaacdbc,0,0
baaaabaa,0,0
fbdaaddd,1,0
bbbabcba,0,0
bbaaaaba,0,0
cbbabbab,0,0
dacacbab,0,0
bbaabaaa,0,0
gddaacdf,2,0
bbbadcab,0,0
aaaabcaa,0,0
edaabdcc,0,0
babaccaa,0,0
fbdacddd,1,0
abbaabaa,0,0
abbabbab,0,0
dbbadbbb,0,0
gcdaddde,1,0
abaabbba,0,0
dccacbbb,0,0
daaacbaa,0,0
dbaaacbb,0,0
dbbbebbb,0,0
eabaccbb,0,0
ebbaacbb,0,0
caaabaab,0,0
bbaaabaa,0,0
gddcecdf,2,0
daaaabba,0,0
daaaacaa,0,0
aabaacba,0,0
ecbadcab,0,0
dcbadcbb,0,0
aabaabba,0,0
cbcbbbbb,0,0
ebbaabba,0,0
ccaacccb,0,0
fcdacdde,1,0
cbaacbcb,0,0
dbbadbab,0,0
abaabbaa,0,0
cababbba,0,0
dbbaabaa,0,0
ecbadbbb,0,0
daaaabba,0,0
baaaacba,0,0
ddaaabbb,0,0
abbabbaa,0,0
cbaaabaa,0,0
fadabddd,1,0
fadacddd,1,0
gddaedde,1,0
bbbacaaa,0,0
ebbabbcb,0,0
baaaabaa,0,0
cbbacbbb,0,0
cababbaa,0,0
cbbabcba,0,0
fadaeddd,1,0
fbdabddd,1,0
fbbaacdb,0,0
gddaccdf,2,0
dbabbbab,0,0
gddabcdf,2,0
dabacbbb,0,0
aaaacbba,0,0
ecaabccc,0,0
gbdabddd,1,0
dbaadbbb,0,0
cbaaabba,0,0
abbacbab,0,0
cbbabcbb,0,0
bbaaabba,0,0
acaacbab,0,0
dbbacdbb,0,0
cbbacbab,0,0
dababcaa,0,0
dabaacba,0,0
dbbaccbb,0,0
gddabbdf,2,0
gddaabdf,2,0
cbaaabba,0,0
fbdabddd,1,0
abaaabaa,0,0
dbaacbaa,0,0
eccbacdb,0,0
ebbaccab,0,0
fbdabddd,1,0
cbbacbbb,0,0
ddbaccbb,0,0
eabaacba,0,0
aabaabaa,0,0
adbaacaa,0,0
cabacbab,0,0
bbbabcab,0,0
fdabedac,0,0
ebbabbab,0,0
gddaccdf,2,0
ecbadcab,0,0
fbdabddd,1,0
ddaaadbb,0,0
gddabbdf,2,0
ebaacbbb,0,0
ebbaccbb,0,0
cbaaabba,0,0
bcaabbaa,0,0
dbbabcba,0,0
bbaacaab,0,0
dbbabcbb,0,0
dabaccab,0,0
ebbacccb,0,0
bbaabbaa,0,0
gddadcdf,2,0
cbaadbbb,0,0
dbbadcbc,0,0
abaaadbb,0,0
cbbaabba,0,0
cbbaacaa,0,0
fccadccc,0,0
gadacddd,1,0
aaaaabaa,0,0
bababcaa,0,0
ecaabbac,0,0
bbbaecab,0,0
babaabba,0,0
gbdaddde,1,0
babebcbe,0,0
babaabaa,0,0
daaadbbb,0,0
fdaeacce,0,0
abaaaaaa,0,0
dcaebcae,0,0
abbabcaa,0,0
babeccbe,0,0
fbdaadbd,1,1
gddaabdf,2,0
dcbfcccf,0,0
fabebbbf,0,0
fcdaadbd,1,1
ecaadbac,0,0
ecbbabab,0,0
gddfacdg,2,0
gddecbdg,2,0
ecbabcbc,0,0
dcbabcbb,0,0
bbaecbbe,0,0
dbaabcab,0,0
fcaadccc,0,0
abbeabae,0,0
fdbacdcc,0,0
aababbba,0,0
gddaabdf,2,0
baaeacae,0,0
fdaaccdc,0,0
fcbbcccc,0,0
baaabbab,0,0
abbebbbe,0,0
bbbadbab,0,0
ebbebbbe,0,0
eaaabbba,0,0
aaaaaaba,0,0
ecbababc,0,0
bdbeabae,0,0
bcbaaaba,0,0
fcbeacaf,0,0
dbbacbab,0,0
bbbabbab,0,0
faaebbae,0,0
fadabdbd,1,1
abaaabaa,0,0
eaaebbbe,0,0
fcbaacbc,0,0
caaaacaa,0,0
baaabbaa,0,0
fdbadddc,0,0
dbbaccbb,0,0
dcaabcab,0,0
aaaabcba,0,0
cabeccae,0,0
ddaabbcb,0,0
gddeabdg,2,0
fbdeadbg,1,0
gddabbdf,2,0
fbbeacae,0,0
eabebccf,0,0
daaeabae,0,0
baaeabbe,0,0
ebafbbae,0,0
dbaaabba,0,0
aaaaaaaa,0,0
bbbeabae,0,0
fddfedcg,0,0
fbdabdcd,1,1
gddaaadg,2,0
gddeaadg,2,0
baaedbae,0,0
fcdfbdbg,1,1
aaaeacbe,0,0
bcaebcbe,0,0
aaaaabaa,0,0
fbaacbbb,0,0
fbaaccbc,0,0
aaaeabae,0,0
fcbaabab,0,0
fdaaeccc,0,0
acbabcbb,0,0
fcbeccdf,0,0
cbcabcba,0,0
fbbedcbf,0,0
gddaabdf,2,0
gddebcdg,2,0
gddadbdf,2,0
aabaabaa,0,0
ecaeaabe,0,0
ebbabbaa,0,0
caaaabba,0,0
eabedbbe,0,0
fbaaabbb,0,0
caaaabaa,0,0
daaabcaa,0,0
aabeabae,0,0
eaaeacbf,0,0
fababcdc,0,0
cbaeacae,0,0
abbaabaa,0,0
baaaccaa,0,0
baaaabba,0,0
aaaaabba,0,0
dcbeaddf,0,0
bbbeacae,0,0
abbaacba,0,0
dcbebcae,0,0
edbebbce,0,0
gddaabdf,2,0
ecbebcbf,0,0
caaaabba,0,0
gbdecdag,1,1
gddaabdf,2,0
babaacaa,0,0
baaeabae,0,0
caaebbbe,0,0
abbabccb,0,0
fadaadbd,1,1
fbdebdbg,1,1
fdcfebbf,0,0
bbaebbbe,0,0
fbbedcbf,0,0
ebaeabbe,0,0
eaaabcba,0,0
ebaaacba,0,0
baaeacbe,0,0
bbbeabbe,0,0
fbaeecbf,0,0
ccbaacba,0,0
fcaeacbf,0,0
gddaacdf,2,0
aabaabaa,0,0
abbeacbe,0,0
abbaacaa,0,0
abbebbbe,0,0
cbaeabbe,0,0
ebbaabab,0,0
ebaaaccb,0,0
gddaacdf,2,0
aabaaabb,0,0
baaeabbe,0,0
fcbeedcg,0,0
acaeaabe,0,0
fadebdag,1,0
fdceedcg,0,1
babadcab,0,0
daaeacbe,0,0
dbaaccbb,0,0
daaabaaa,0,0
cbbaacba,0,0
fdcadccc,0,0
gddabcdf,2,0
aaaeabbe,0,0
acbeacce,0,0
fcaeacdf,0,0
caaaabaa,0,0
abaeabce,0,0
gddeabdg,2,0
fcaebbbf,0,0
aaaeabbe,0,0
fadaadbd,1,1
dbbaabbb,0,0
bbaecbbe,0,0
dabebbdf,0,0
fabeabbe,0,0
bbaecbae,0,0
fabeacbe,0,0
fdaecdbf,0,0
eababbaa,0,0
ebaebbae,0,0
aaaeabae,0,0
fcdffdcg,0,0
gbdaadbd,1,1
fcbacbac,0,0
gcdabdae,1,1
aababbaa,0,0
aaaaacca,0,0
cbaeacae,0,0
aabacbbb,0,0
abaeacad,0,0
daaababa,0,0
gddaabdf,2,0
aaaaacaa,0,0
gcdabdae,1,1
dabebabe,0,0
fdaefccg,0,0
fadeadcg,1,1
fdbbedcc,0,0
fadabdbd,1,1
babaabba,0,0
ecaeaaae,0,0
gcdefdcg,1,1
cbaeacbe,0,0
fbbaabbb,0,0
fadebdag,1,0
dbaecbbe,0,0
ebaaacba,0,0
aaaaabba,0,0
dbbaacba,0,0
fbaeacbe,0,0
fbaaadbb,0,0
aaaeacae,0,0
babecbbe,0,0
gddebcdg,2,0
ebbeabde,0,0
dbacacbb,0,0
gddabbdf,2,0
abaaabaa,0,0
fadeadag,1,1
baaeacbe,0,0
gddacbdf,2,0
dabaacaa,0,0
dcaebbbe,0,0
dbaeacae,0,0
gddabddg,2,0
dbaabbba,0,0
daaebcbe,0,0
gddeacdg,2,0
baaaacaa,0,0
fddaadad,1,1
gbdeddbg,1,1
gddaaadf,2,0
aaaeabae,0,0
ebcadbbc,0,0
fbaebcae,0,0
baaaabaa,0,0
gddeabdg,2,0
dbaabbab,0,0
bcaaaaaa,0,0
eaaeabae,0,0
dbaacbaa,0,0
abaeabae,0,0
aaaebcbe,0,0
ccaaabbb,0,0
aababbaa,0,0
abaabcba,0,0
ecbabdcc,0,0
abbecbae,0,0
bcbeacae,0,0
fbdeadag,1,1
cbaeabae,0,0
fbdaadbd,1,1
cababbaa,0,0
fbaeabbe,0,0
fadacdbd,1,1
gddaaddf,2,0
gddaacdf,2,0
fbdeadbg,1,0
abbaabba,0,0
ebaacaaa,0,0
aabeccae,0,0
babbbcba,0,0
gddeacdg,2,0
cbbabcbc,0,0
babadbab,0,0
aabebbae,0,0
aabaacaa,0,0
ebbebcbe,0,0
baaeacae,0,0
aaaaabaa,0,0
ebbacbba,0,0
bbbaabaa,0,0
aaaebabe,0,0
caaeaacd,0,0
cbaaacaa,0,0
bababcaa,0,0
abbebbae,0,0
baaeabae,0,0
baaebcbe,0,0
fbdaadbd,1,1
fbaacbcc,0,0
fbdeadag,1,1
edaaacab,0,0
bbaeccbe,0,0
fbaacbbb,0,0
edbebbbe,0,0
abcadbab,0,0
dbbecbbe,0,0
gddaacdf,2,0
dabeacbe,0,0
cbaeacbe,0,0
gddabcdf,2,0
aaaeaaad,0,0
baaadbba,0,0
baaeacbe,0,0
cccbbcbc,0,0
fbdebdbg,1,1
fbdeadbg,1,0
fadabdbd,1,1
abbaacaa,0,0
cbaaccaa,0,0
gddeabdg,2,0
ecaaabbb,0,0
aabaabba,0,0
ebaebcbe,0,0
dcaaaccb,0,0
dbbadbbc,0,0
bbbabbaa,0,0
abaeaabe,0,0
fbbeabbe,0,0
abbabcba,0,0
fadaadad,1,1
dbbeabce,0,0
fcaaccbc,0,0
aaaeabbe,0,0
dabecbae,0,0
ebbaadda,0,0
babaacab,0,0
fcbfccaf,0,0
dabedbae,0,0
ebceabbe,0,0
cbbeccae,0,0
fbdeadag,1,1
abbaacaa,0,0
dbbecaae,0,0
gddaacdf,2,0
bbbaabaa,0,0
abaaabaa,0,0
aaaaabba,0,0
fbbagbbc,0,0
baaaabaa,0,0
gddaabdf,2,0
gddacbdg,2,0
bbcecbbe,0,0
ecbaacaa,0,0
eabaabba,0,0
aabaccaa,0,0
dcaeacbe,0,0
dcaebbbe,0,0
aaaeacbe,0,0
abaeacae,0,0
dbbbebbb,0,0
baaeacae,0,0
fcbeccbf,0,0
caaeabbe,0,0
aaaaabaa,0,0
ecbeacbe,0,0
aaaeacbe,0,0
abaaabba,0,0
cbafdbbf,0,0
eaafbbae,0,0
aababbab,0,0
bacfdbae,0,0
dabebbbe,0,0
gddeabdg,2,0
aaaeaabe,0,0
caaaabba,0,0
dbbeabbe,0,0
gddabcdf,2,0
aabeabbe,0,0
babbcbba,0,0
baaeacae,0,0
bdbaabbb,0,0
abbeacae,0,0
dbbacbbb,0,0
fcbeadcf,0,0
eccabbbc,0,0
fbdfcdbg,1,1
ebbaccbb,0,0
gddeabdg,2,0
ebaeacae,0,0
aaaaaaba,0,0
dbbaacba,0,0
aababbaa,0,0
bdbeacbf,0,0
fbdabdbe,1,1
ebbadbdc,0,0
fadaadad,1,1
cabadcab,0,0
baaeabbe,0,0
fadacdbd,1,1
abaabbbb,0,0
dbaebbbe,0,0
cabeacae,0,0
fcaaccbb,0,0
cbaebbae,0,0
bbbaacaa,0,0
aabeadae,0,0
gddaabdf,2,0
caaabbba,0,0
gddfccdg,2,0
fcbaccbc,0,0
dccacbab,0,0
abbaacaa,0,0
dabacbab,0,0
dabeacbe,0,0
gddfdadg,2,0
ebaeabbe,0,0
cabeccae,0,0
abbadbbb,0,0
bbaabcaa,0,0
ecaeccbf,0,0
eaaeacbe,0,0
fbbfdccf,0,0
gddeccdg,2,0
ddaabcbb,0,0
dbbaacab,0,0
fadabdbd,1,1
abaabaaa,0,0
ecaebbce,0,0
bbbaabba,0,0
cbaabbba,0,0
aaaaabaa,0,0
ebaaacab,0,0
fbbfbcae,0,0
bbaacbbb,0,0
fbdaadad,1,1
aabeacae,0,0
dbababba,0,0
gddeacdg,2,0
caaaabaa,0,0
cbaaacaa,0,0
fadacdae,1,1
dbbebbbe,0,0
dababbbc,0,0
ecbaadbb,0,0
gddeabdg,2,0
fbdabdcd,1,1
abbeadae,0,0
abaeabbd,0,0
bbbeabce,0,0
gddeedbg,1,1
ebaabcaa,0,0
fdaeccdf,0,0
babeabbe,0,0
gddaabdf,2,0
bbbacbbb,0,0
gddadcdf,2,0
fcbeedbg,0,0
fddeabdg,2,0
bababbba,0,0
abaeacbe,0,0
aaaeabbe,0,0
dbaaabba,0,0
ccaebbae,0,0
gddaabdf,2,0
ebbabbbb,0,0
dcbeccbf,0,0
ecbedcbf,0,0
fddeabdg,2,0
bbaaadab,0,0
abbeabae,0,0
gcdeadbg,1,2
aabaacaa,0,0
dababbba,0,0
abaaacba,0,0
cbaeacbe,0,0
aaaeacbe,0,0
dbaabcaa,0,0
fbdecdbg,1,2
fbaeacbe,0,0
aaaebbbe,0,0
daaadabb,0,0
caaabaaa,0,0
aaaeabae,0,0
aaaeabae,0,0
ecaeadce,0,0
aaaaabaa,0,0
edaebccf,0,0
fbdeadag,1,1
ebaeacae,0,0
aaaeacae,0,0
fbdeadbg,1,0
bbaeaace,0,0
bbbbcbab,0,0
gddeabdg,2,0
fabebdaf,0,0
ecbacbbb,0,0
caaebcae,0,0
babeabbe,0,0
baaabbaa,0,0
aaaaacaa,0,0
babeabbe,0,0
ecaeacbe,0,0
gddacbdf,2,0
fdaaccbd,0,1
babebbae,0,0
abaaacba,0,0
cbbeaaae,0,0
gaafcbce,0,0
dbbaacaa,0,0
cbaebbae,0,0
fabbadbb,0,0
baaeabae,0,0
babaabbb,0,0
abbeaabe,0,0
aaaabbba,0,0
gddaaadf,2,0
eaaedbbe,0,0
gddabbdf,2,0
cbaebabe,0,0
ebbabcaa,0,0
gddeabdg,2,0
ebcadccc,0,0
cbaaadbb,0,0
fcbecccf,0,0
babbdcab,0,0
fcbeacad,0,0
abbeacbe,0,0
aabaacaa,0,0
dcaaabaa,0,0
aaaabcba,0,0
ebbbacbc,0,0
aabaacba,0,0
gddabcdf,2,0
babebcae,0,0
cbaebcbe,0,0
eabababa,0,0
aabeabae,0,0
ebaebbbe,0,0
fddeacdg,2,0
eabebcbe,0,0
acaaabaa,0,0
ebbegcaf,0,0
bbaeabae,0,0
fadeadag,1,1
gddebbdg,2,0
gddedddg,2,0
gddbccdg,2,0
bbaeecbf,0,0
aabebcae,0,0
ebaeabbe,0,0
ecaabbcc,0,0
gddeacdg,2,0
dbbabcbb,0,0
aabaabaa,0,0
aaafccbe,0,0
bbaeacbe,0,0
gadebdbg,1,2
cbbebbae,0,0
gddfebdg,2,0
cbcfdcbe,0,0
bbaabcab,0,0
aaaaaaaa,0,0
ebbecbbf,0,0
baaeacae,0,0
caaeacbe,0,0
dbbabbaa,0,0
aabaabaa,0,0
cabaaaba,0,0
fbdabdad,1,1
