string,result,anomaly
cbaddacd,0,0
babcdbbb,0,0
babacbbb,0,0
abbdcbbd,0,0
babacabb,0,0
bbaacbab,0,0
dbcddcad,0,1
dbcadbad,1,1
aaaadaab,0,0
aaaadaaa,0,0
baaddbbd,0,0
caaacaab,0,0
dbcbdbbd,1,1
dacddabd,0,2
bbadcabd,0,0
ccadcbbd,0,0
aabadbbb,0,0
aaadcabd,0,0
abadcbbd,0,0
baabcabb,0,0
caadcbcd,0,0
bbadbbbd,0,0
dbcbdbad,1,2
aaaabbaa,0,0
dacdcbbd,0,2
dbcddbbd,0,1
caaddaad,0,0
dabdcaad,0,0
aaaccbbb,0,0
cbaddabd,0,0
caaacabb,0,0
baaadbbb,0,0
baadcabd,0,0
dbcadacd,1,2
dacbdabd,1,2
dbccdabd,0,1
bbabcbcb,0,0
bbcadbbb,0,0
aaabcbba,1,0
cbadbabc,0,0
abbaccab,0,0
baadcbcd,0,0
cdabcbbb,1,0
aacacbbb,0,0
cbaacbab,0,0
ccbacccb,0,0
babdcabd,0,0
bbabcacb,0,0
dacddaad,0,1
baadbcbc,0,0
caabdbab,0,0
baabcbab,0,0
ccaddccd,0,0
bacacbbb,0,0
daabcabb,1,0
ddabdbcb,1,0
babddbad,0,0
dcbcdbbb,0,0
cbbddccd,0,0
bbabcbbb,0,0
bbaaccba,0,0
bbaacaba,0,0
bbbdcbbd,0,0
baaacabb,0,0
dbbccbcb,0,0
aaadcaad,0,0
cabdcbcd,0,0
dcabcabb,0,0
cbbddbbd,0,0
caadcccd,0,0
ccaadcbb,0,0
cbaadbbb,0,0
dacddacd,1,2
dacbdbcd,1,1
cabbcbab,0,0
cbaddbcd,0,0
caadbbcd,0,0
baaadabb,0,0
baaacbca,0,0
caaddbbd,0,0
cbaacbbb,0,0
dbcbdabd,1,1
bbadcbbd,0,0
dccadbcd,1,1
bbbbdbbb,0,0
aaadbaac,0,0
cbaccacb,0,0
babdcbbd,0,0
dcadcabd,0,0
aaaddaad,0,0
cabdcbbd,0,0
baaacbbb,0,0
cbaddbbd,0,0
cbaddabd,0,0
caabcbab,0,0
aabdcbcd,0,0
baaabbaa,0,0
cabadbcb,0,0
bbadcbbd,0,0
bbbadbbb,0,0
abbdcbbd,0,0
ccbddccd,0,0
cabddbcd,0,0
aaadcccd,1,0
dacadcbd,1,1
cbaacccb,0,0
cabacaaa,0,0
dccdcabd,0,2
cbaaccba,0,0
cabacbbb,0,0
cbaacabb,0,0
abaddbbd,1,0
dacbdabd,1,1
babddaad,0,0
bbbddbbd,0,0
babdcaad,0,0
cbbdcbbd,0,0
baaacaba,0,0
dcaddacd,0,0
aabdcbad,0,0
aabbcbbb,0,0
cbbbdacb,0,0
babadabb,0,0
babacabb,0,0
aaaacbaa,0,0
bbbacbbb,0,0
dacadabd,1,1
bbbacabb,0,0
dbadbbbd,0,0
cbbbdcbb,0,0
cbaddccd,0,0
cbabdcab,1,0
abbddbcd,1,0
aaadcbac,0,0
dacbcbbd,1,2
baaddaad,0,0
aabbdbbb,0,0
cbbddaad,0,0
abcccbbb,0,0
baaacbab,0,0
cbbddcbd,0,0
cbadbcbd,0,0
ddabcccb,1,0
baadcbbd,0,0
cbadcbad,0,0
cbbdcabd,0,0
aaabcaab,0,0
baaacbab,0,0
baaacbbb,0,0
cbadccad,0,0
babadbab,0,0
dacddabd,0,1
baaadaab,0,0
bbabcbbb,0,0
ababcabb,0,0
bdadbacd,1,0
bbadcbbd,0,0
bbbbcbab,0,0
cbabbaaa,0,0
abadcabd,0,0
babbcaab,0,0
dacbdaad,1,1
baadcbbd,0,0
cabacbbb,0,0
baaadabb,0,0
dccaccbd,1,2
cbaddbbd,0,0
dacbdaad,1,2
baabdbbb,0,0
baaacaab,0,0
cabddbbd,0,0
baaacbcb,0,0
abbdcbad,0,0
bbadcbbd,0,0
baadcbbd,0,0
cdadcccd,1,0
cabddbbd,0,0
caaacabb,0,0
caadbbac,0,0
caaadbbb,0,0
bbadcabd,0,0
babdcbcd,0,0
aabdbaad,0,0
dcaddcbd,0,0
bbbddcad,0,0
dacddbbd,0,1
dacadbbd,1,2
caaacbbb,0,0
bbabdbcb,1,0
bbaddbad,0,0
aaadcaad,0,0
dbcbcccd,1,2
dbcddaad,0,1
daaddbbd,1,0
aaaadabb,0,0
babbcbab,0,0
baabcaba,0,0
babdbbbd,0,0
dacddbbd,0,1
cdbddbcd,1,0
baadcbbd,0,0
bbbdcbad,0,0
cabccabb,0,0
bbaacacb,0,0
caaddabd,0,0
babacbbb,0,0
cbbddccd,0,0
baabdabb,0,0
dbcddbbd,0,1
cabddbad,0,0
baadcacd,0,0
bbadccad,0,0
bacddbbd,0,0
dacddbbd,0,1
dacddabd,0,1
dbcbdaad,1,1
baaddaad,0,0
aabacbbb,0,0
aaaddabd,0,0
dbcbdbbd,1,1
dbcbdbad,1,1
dacddbbd,0,1
cabdbaac,0,0
caabcaaa,0,0
baaacbab,0,0
bbbacbab,0,0
aabdcabd,0,0
bbaddabd,0,0
aaadcbbd,0,0
cabbdbab,0,0
bbbbdaab,0,0
bbaacaab,0,0
baaabaaa,0,0
bbabcbbb,0,0
babbcaab,0,0
ccadcbad,0,0
ddcbdccd,1,1
caadcbbd,0,0
dacadbad,1,1
baadcaad,0,0
baadcbbd,0,0
aaaddaad,0,0
caaddacd,1,0
babbbacb,0,0
dacdcbad,0,2
baaddbad,0,0
ccbbdbbb,0,0
aabccaab,0,0
caadcbcd,0,0
aaadbabc,0,0
dbcdcbad,0,2
aabdbaac,0,0
dbbdcbcd,0,0
cbaddbcd,0,0
baabcbab,0,0
dacbbabd,1,2
dabdcacd,0,0
baaacbba,0,0
baaacbbb,0,0
bbaddbad,0,0
caaacacb,0,0
dacddaad,0,1
dbcdcbbd,0,2
caaddbbd,0,0
cabbcbbb,0,0
aaadcaad,0,0
aaaacbaa,0,0
ccbcdccb,0,0
baadcabd,0,0
aaadcabc,0,0
bbbddabd,0,0
cacdcbbd,0,0
dacddaad,0,1
dbcacbad,1,2
bbbbcaab,0,0
bbaacbbb,0,0
baaadbbb,0,0
baaabbaa,0,0
baaadabb,0,0
bbadcaad,0,0
bbabdbbb,0,0
baabcbca,1,0
caaacaab,0,0
cbbddbbd,0,0
caaadbbb,0,0
ccadcbbd,0,0
baabcaab,0,0
babaccbb,0,0
cbbddbcd,0,0
bbadcbcd,0,0
aabbccbb,0,0
aaadcaad,0,0
cbbddccd,0,0
aaadcaad,0,0
dbcacabd,1,2
cbbacabb,0,0
cbaddbcd,0,0
babacaba,0,0
babbcacb,0,0
ccadccbd,0,0
babddbbd,0,0
dacbdbcd,1,1
aaabdbcb,1,0
caabdbab,0,0
aaaddaad,0,0
cbbbdbcb,0,0
cdbacbbb,1,0
bacadbab,0,0
dacacaad,1,2
bdaacbab,1,0
aaaabbca,0,0
baadcbad,0,0
dbbddbcd,0,0
abaabccb,0,0
acaacbab,0,0
dacdcacd,1,2
aaadcbad,0,0
aaabcabb,0,0
baadcabc,0,0
caacbbab,0,0
caadcbcd,0,0
aabdaabd,0,0
ccabcccb,0,0
dacddbbd,0,1
baaacaba,0,0
bbaddbbd,0,0
abadcaad,0,0
ccaddbcd,0,0
babbcaba,0,0
cbaadbcb,0,0
aaaacaaa,0,0
aabdcbad,0,0
baadcacd,0,0
dbcddccd,0,1
dacdbbbd,1,2
cabbdabb,0,0
dbabcccb,1,0
cbadcbcd,0,0
baadcabd,0,0
dacddabd,0,1
aaaacbbb,0,0
bbaacabb,0,0
cbadcaad,0,0
dacddbbd,0,1
bbadcbad,0,0
baaacaba,0,0
cbbdcabd,0,0
bcadcabd,0,0
babbdacb,0,0
baabcaab,0,0
dbcddccd,0,2
baaadbbb,0,0
babbbbbb,0,0
cabadcbb,0,0
aaadcbbd,0,0
aaabcabb,0,0
dacacbbd,1,2
bbadcabd,0,0
caaddbbd,0,0
ddbcdccb,1,0
bbaddaad,0,0
abbbcbbb,0,0
caabcaab,0,0
cbbbdabb,0,0
caaddabd,0,0
baaacbaa,0,0
bbabdabb,0,0
caaacaba,0,0
babbcbbb,0,0
bbadccbd,0,0
cbaadaab,0,0
cbaddbbd,0,0
babacbbb,0,0
aaaadabb,0,0
aabacabb,0,0
bbbdbbbd,0,0
aaadcbad,0,0
babdcbad,0,0
ccabcbcb,0,0
dacbcbad,1,2
bbabcbcb,0,0
aaadcbbd,0,0
cabbdacb,0,0
dacddbbd,0,1
cbaddacd,0,0
baadbccd,1,0
bbaacbaa,0,0
caaacbbb,0,0
dbcadabd,1,1
aabcdbbb,0,0
bbaadbab,0,0
baadcbad,0,0
dacbdabd,1,1
dacddacd,1,1
cacccbab,0,0
bbadcaad,0,0
caaadbab,0,0
baadcbad,0,0
dcaadccb,0,0
bbbdcbcd,0,0
babdcaad,0,0
babdcaad,0,0
dacacaad,1,2
dacabaad,1,2
cbbddbbd,0,0
baaadbab,0,0
dbbacccb,0,0
cbabcbab,0,0
babadbab,0,0
cbadcbcd,0,0
bbadcbbd,0,0
babbdaab,0,0
dcaadccb,0,0
cabddabd,0,0
baabcbab,0,0
babddaad,0,0
aabdcbac,0,0
baaacaaa,0,0
cbadcbcd,0,0
caaadbbb,0,0
babacaab,0,0
dccddbbd,0,2
abaacaab,0,0
caadcabd,0,0
abadcbbd,0,0
dacddabd,0,1
caabdbbb,0,0
cabddaad,0,0
dbbdcabd,0,0
cbabdbcb,0,0
bacdcbbd,0,0
abadcbbd,0,0
abadcbbd,0,0
aaadcabc,0,0
bbbdcaad,0,0
baabbcba,1,0
babbcbbb,0,0
dacdcbad,0,2
cbaddbad,0,0
bbbabcba,0,0
abadbbcd,0,0
aaabbaaa,0,0
bdaacbbb,1,0
aabacabb,0,0
babdcabd,0,0
cbbdccbd,0,0
abbdccbd,0,0
cbadcbbd,0,0
dacbdabd,1,2
cbabcbcb,0,0
bbaadbbb,0,0
aaadcaad,0,0
cbaddabd,0,0
caaadaab,0,0
baadcbbd,0,0
aaadcbbd,0,0
baadcbbd,0,0
bbbbcaab,0,0
babdcbbd,0,0
dbcbdbbd,1,2
bbaacbbb,0,0
ccbbccbb,0,0
cbaddbbd,0,0
daabcbab,1,0
dacbdabd,1,1
dccbdccd,1,1
cbaabbcb,0,0
dbcbdabd,1,1
dacbcabd,1,2
aaabdbab,1,0
abbacbbb,0,0
dbcacacd,1,2
cbadcbbd,0,0
dacddbad,0,1
cabbdaab,0,0
babdcabd,0,0
aaabdabb,1,0
cbaacbbb,0,0
cabdcbbd,0,0
abaacaca,0,0
aabdbacc,0,0
baabdbbb,0,0
caabdacb,0,0
cbadccbd,0,0
baaacbab,0,0
dbcddccd,0,2
caabdbbb,0,0
cbaacabb,0,0
cbadcccd,0,0
bbaacaab,0,0
cbbdcccd,0,0
cdbadbbb,1,0
caaacabb,0,0
baaacbba,0,0
dacddbad,0,1
baadcabd,0,0
baadbaad,0,0
babdccad,0,0
baaddbbd,0,0
dbcddbcd,0,1
babdcbbd,0,0
baadbaad,0,0
aabdbacd,0,0
cbbdbbbd,0,0
bbbbbbca,0,0
ccbdcccd,0,0
cbaddaad,0,0
caaddbad,0,0
aabadaab,0,0
bbaacbbb,0,0
baaddabd,0,0
abcdabad,1,0
bbaadaab,0,0
aaaadaab,0,0
aabbdaab,0,0
ccaddbad,0,0
caabdcab,1,0
dbcbdbad,1,1
cbbbcbbb,0,0
dacddbbd,0,2
aabbdbbb,0,0
caaddbad,0,0
baadcbbd,0,0
bbbdcaad,0,0
aaabcaba,0,0
caabdbab,0,0
babddabd,0,0
aaaadaab,0,0
cbaddbad,0,0
bbadbbbd,0,0
dacddbbd,0,1
aaaabaaa,0,0
bbbbcbbb,0,0
caabdbab,0,0
cabdcbbd,0,0
dacadaad,1,2
ddcddccd,1,1
dacdcabd,0,2
dacdbbad,1,2
caaddbbd,0,0
aabbcaab,0,0
aabbbbab,0,0
aaaacbab,0,0
cbadcbbd,0,0
baaacaaa,0,0
ccaadbbb,0,0
dbcddabd,0,1
dbcbdacd,1,2
cbaddbad,0,0
cabddacd,0,0
cbaddbad,0,0
aabacabb,0,0
abbacbab,0,0
ccadcabd,0,0
ccaadaab,0,0
caadcccd,0,0
aaaacbab,0,0
dacadbad,1,2
daccdbad,1,1
aaadcacd,0,0
baaddcbd,1,0
dacddbbd,0,1
caaadaab,0,0
cacccbbb,0,0
baaacbaa,0,0
dacddbcd,0,1
dacddabd,0,1
bbabcbbb,0,0
babbcacb,0,0
aabbcacb,0,0
caadcbbd,0,0
caaddcbd,1,0
bbaddabd,0,0
baaddbbd,0,0
baadcaad,0,0
bcaacbab,0,0
cdacdccb,1,0
bbbddbbd,0,0
dccbdcbd,1,1
babadbab,0,0
baaacaaa,0,0
dbcddbbd,0,2
bbadcccd,1,0
dacddbbd,0,1
dbcddbbd,0,1
cabbdcbb,0,0
cbaadbcb,0,0
bbaababa,0,0
baaacabb,0,0
cbaacbbb,0,0
bbadcbcd,0,0
abbddabd,0,0
baabdacb,1,0
baabcaba,0,0
bbabdbbb,0,0
cabccbbb,0,0
cbabdbbb,0,0
ccaadcbb,0,0
aaabdbbb,1,0
baaddbad,0,0
baadcaac,0,0
bbbacabb,0,0
aabdcaad,0,0
baaddbad,0,0
baaacaba,0,0
cacccabb,0,0
dbcbdacd,1,2
baabcaab,0,0
cbabcbbb,0,0
caaacaba,0,0
cbaabbca,0,0
aaadcabd,0,0
cabbbabb,0,0
dbcadbbd,1,1
dccacabd,1,2
dbcadbbd,1,1
dbcbdbbd,1,1
cabacbcb,0,0
cbadcbbd,0,0
bbadbabd,0,0
bbadcabd,0,0
babdcabd,0,0
ccbddccd,0,0
ccbacaaa,0,0
bbabcbbb,0,0
baaddabd,0,0
babacbbb,0,0
cabddbcd,0,0
bbadcbbd,0,0
abbbdabb,0,0
baadcbbd,0,0
baabcaab,0,0
cbbdbcbd,0,0
cbaacaab,0,0
dacdcbad,0,2
baaccbba,1,0
babdcbbd,0,0
cbaddbbd,0,0
dacddbad,0,1
bbaccabb,0,0
cbadcbbd,0,0
aaaacbbb,0,0
caaacaba,0,0
cabddabd,0,0
cabbcaab,0,0
cabddcbd,0,0
baaacbbb,0,0
aaadbaac,0,0
abbdcbbd,0,0
caadcbbd,0,0
ababcbbb,0,0
cbaadbbb,0,0
cbaddabd,0,0
baadcaad,0,0
cbcbcbbb,0,0
ccabcbbb,0,0
bacbcbbb,0,0
cacddaad,0,0
babddabd,0,0
baadcabd,0,0
cbadcbcd,0,0
bbadcbbd,0,0
babbdbab,0,0
dacddbbd,0,1
cbabdaab,0,0
baaacbbb,0,0
dacdcbbd,0,2
cabbdabb,0,0
caadcbbd,0,0
baadcabd,0,0
ccbbdabb,0,0
cbadcbcd,0,0
bbadcaad,0,0
caabdaab,0,0
cbcddbad,0,0
dacacbbd,1,2
bbabdabb,0,0
bbaacaab,0,0
abaacabb,0,0
bbadcabd,0,0
dacadbbd,1,2
cbadcbbd,0,0
bbbbcbbb,0,0
bbbbdabb,0,0
babdcbbd,0,0
cacbccbb,0,0
baabcabb,0,0
baabcbab,0,0
dacbdbad,1,1
bbbbdbbb,0,0
cbaddaad,0,0
caaddabd,0,0
aaaacbba,0,0
bbadcabd,0,0
ddcddbad,1,2
bbbbcabb,0,0
caabccbb,0,0
cabbcaab,0,0
dacddabd,0,2
dacddbad,0,1
bbbddaad,0,0
bbaaccbb,0,0
abaddacd,1,0
dbcadaad,1,2
cbaaccbb,0,0
dacdcbbd,0,2
baadcccd,1,0
ccbbdbbb,0,0
babdcabd,0,0
cdadcbcd,1,0
baaacbbb,0,0
dbcddbbd,0,2
aaadcbbd,0,0
bbbbdbcb,0,0
dbcadbad,1,1
bbadcbbd,0,0
dacdabcd,1,2
babadabb,0,0
cbabcacb,0,0
cbbacccb,0,0
babdbcbd,0,0
babdcbcd,0,0
ccbbdbcb,0,0
baadcbbd,0,0
dccaccbd,1,2
cbbadabb,0,0
dacddbad,0,2
bbaacbbb,0,0
babbcbcb,0,0
aabdcaad,0,0
baabcbbb,0,0
abaacbab,0,0
aaadcaad,0,0
dacdcabd,0,2
babdccad,0,0
cbabdbab,0,0
abadcaad,0,0
dbcadccd,1,2
aaadcbbd,0,0
dacacbbd,1,2
dbcacbbd,1,2
caaddcbd,1,0
bbadcacd,0,0
aaadbcbd,1,0
babddcad,0,0
aaaacaab,0,0
aabbcaaa,0,0
aaabdabb,1,0
caabcabb,0,0
aabdcaad,0,0
caaadabb,0,0
dbcbdaad,1,1
aaaacaab,0,0
acaaccbb,0,0
cbaacaab,0,0
cbbddbcd,0,0
dacddbbd,0,1
aaaacaba,0,0
baaacaab,0,0
aaadcbad,0,0
cabddabd,0,0
cbabcccb,1,0
cbadbcbd,0,0
cbaadbcb,0,0
baadcaad,0,0
baaacbab,0,0
bbbbcabb,0,0
aaadcabd,0,0
abaddaad,0,0
cacccbbb,0,0
dbcadbbd,1,1
bbbddabd,0,0
dacadaad,1,1
cabbdbbb,0,0
bcbbcbbb,0,0
caadcbbd,0,0
dacdcabd,0,2
cbaacaab,0,0
cacccaab,0,0
dacadabd,1,1
dbcbdccd,1,2
dacbdbbd,1,1
daadbabd,0,0
cabbdbbb,0,0
dacbdbad,1,1
bbadcaad,0,0
cbaddbbd,0,0
caadcabd,0,0
cbaacbbb,0,0
dacddabd,0,2
cbadcabd,0,0
aabdcabd,0,0
caabdabb,0,0
dcaadcbb,0,0
ccadcabd,0,0
bbabccbb,1,0
dbcddbbd,0,1
aaadcbbd,0,0
cbbddbbd,0,0
baabcbbb,0,0
cbaacbbb,0,0
cbaadaab,0,0
cbaacaba,0,0
baaddacd,0,0
babddabd,0,0
baaacbbb,0,0
bbabcbbb,0,0
cbbddbbd,0,0
dacadbad,1,1
baaddbad,0,0
baabdbbb,0,0
caadcbbd,0,0
abcbdbcb,1,0
bbaacbbb,0,0
cbadcbad,0,0
caaaccbb,0,0
abadcbbd,0,0
caaddbbd,0,0
abcdbbbd,0,0
cabddbad,0,0
dbcddbad,0,1
baaddbbd,0,0
dacbdbad,1,2
daadcabd,0,0
babbdaab,0,0
caaacbbb,0,0
cbaacbbb,0,0
cbbcdcbb,0,0
baaacaab,0,0
dbcddbad,0,2
cdadaccc,1,0
ccaddabd,0,0
cbaadacb,0,0
dcaacbcb,0,0
dacdcbad,0,2
dbcddccd,0,1
aaadcaad,0,0
aaaddaad,0,0
baaacbbb,0,0
dabdcbbd,0,0
baadcacd,0,0
baabcabb,0,0
bacadbab,0,0
dacddbbd,0,1
babbcbab,0,0
aaaacaba,0,0
caaacaab,0,0
dacddbbd,0,1
abadcaad,0,0
baabdcab,1,0
dbcdcccd,1,2
ddbadccb,1,0
caadcbbd,0,0
bbadcbad,0,0
baaddbad,0,0
caabdabb,0,0
dacbdaad,1,1
cbaacbcb,0,0
bbadcbcd,0,0
baaadbab,0,0
caadcabd,0,0
cbbadbbb,0,0
dacadabd,1,1
baadcabd,0,0
aaaacaba,0,0
caadcbcd,0,0
dcbbdbcb,0,0
cacdcabd,0,0
cbbbcbcb,0,0
cbadcabd,0,0
ddccbbad,1,2
daadcaad,0,0
aaabcbbb,0,0
abadcbac,0,0
dbcbdcbd,1,2
dacbdbbd,1,1
abbdcbbd,0,0
caaacaba,0,0
ddbadccb,1,0
dacdcaad,0,2
bacdbaad,0,0
babdcbbd,0,0
bbaacaab,0,0
caaddabd,0,0
dacadaad,1,1
ccadbccd,0,0
aaadcbbd,0,0
babbcabb,0,0
daccdbcd,1,1
baaacbbb,0,0
baaacaaa,0,0
baaadbab,0,0
cccddccd,0,0
abbdcaad,0,0
dbcddabd,0,1
dacddbbd,0,1
abbbdabb,0,0
abbdbabc,0,0
dacdcabd,0,2
aaadcaad,0,0
caabccab,1,0
caadcbbd,0,0
aaabccbb,1,0
cbbdcbbd,0,0
ddcddccd,1,1
cbaacabb,0,0
baaacaaa,0,0
cbbdcbbd,0,0
aaaddaad,0,0
aabdcbcc,1,0
caabdabb,0,0
baadcabd,0,0
baabcbba,0,0
cbabcbbb,0,0
abaacaaa,0,0
baaacbba,0,0
babbbaba,0,0
dacdcabd,0,2
abbbcbba,0,0
babbcaab,0,0
abaacbbb,0,0
dacdcacd,1,2
cbabcabb,0,0
baadcabd,0,0
babacbbb,0,0
babbcabb,0,0
baabdbbb,0,0
dbcadabd,1,1
bcaddabd,0,0
dacadbbd,1,1
cabddbbd,0,0
cbbdabbd,0,0
abadcbbd,0,0
dacddabd,0,1
abaacbbb,0,0
babbcbab,0,0
bbadcabd,0,0
caabcbbb,0,0
ccaacaab,0,0
cabbdbbb,0,0
abbbcbcb,0,0
bbbacbbb,0,0
baaacbba,0,0
bcadcbbd,0,0
ccbbdbbb,0,0
cbbbcbcb,0,0
aaaacabb,0,0
baabdbab,0,0
aaaddaad,0,0
baaacaab,0,0
caadcbac,0,0
dbcadbbd,1,1
dacbdbbd,1,1
baaadabb,0,0
abadcbbd,0,0
dccbbbcd,1,2
cabbdabb,0,0
caaddaad,0,0
dabddbcd,0,0
cbadcabd,0,0
baaddbbd,0,0
bbbdcbbd,0,0
ddcdcbcd,1,2
baadcbad,0,0
dbcbcaad,1,2
cbadcbbd,0,0
dbcddccd,0,1
bbcbdaab,0,0
bacdcbad,0,0
bbaacaca,0,0
cbacdacb,0,0
bbaacbbb,0,0
baaddaad,0,0
dacddbbd,0,1
dacddbad,0,1
baadcabd,0,0
babbcbcb,0,0
ccabdccb,0,0
dccddbbd,0,2
baabdbbb,0,0
ccbdcbbd,0,0
baaacaaa,0,0
babacbab,0,0
cabadbbb,0,0
bbadcbbd,0,0
caaddbbd,0,0
aaaabaaa,0,0
caaddbcd,1,0
baaacaaa,0,0
caadcbad,0,0
ccbddcbd,0,0
aaabcaab,0,0
dccadccd,1,1
cbbddacd,0,0
dacadabd,1,1
bbadcbbd,0,0
cbaddccd,0,0
dacacabd,1,2
aaadcbbd,0,0
dacddbbd,0,1
dbcadabd,1,2
cbbbdbab,0,0
dacddbbd,0,1
caaabbba,0,0
baadcacd,0,0
baadcbbd,0,0
cacacbbb,0,0
ccaacaca,0,0
bbbdcbbd,0,0
baaacaca,0,0
baaacbbb,0,0
ccaddbad,0,0
dccadccd,1,1
babacaab,0,0
dcbbdccb,0,0
dbcdcbbd,0,2
aaadcbcd,0,0
baaccacb,0,0
dbcddbad,0,2
ccaacbcb,0,0
caadcabd,0,0
cbaddbbd,0,0
caaddaad,0,0
dacdcbbd,0,2
aaaddabd,0,0
aaaacacb,0,0
dccadbbd,1,1
aaadbbbc,0,0
dacdcabd,0,2
cbaddbad,0,0
aaaacbcb,1,0
ccaadbcb,0,0
abaadabb,0,0
baaddbbd,0,0
aabdbacd,0,0
caaadbab,0,0
dacbbaad,1,2
baaadbbb,0,0
bdadcaad,1,0
cbbddcbd,0,0
aaaadaab,0,0
babbdabb,0,0
cabddbbd,0,0
abadcbbd,0,0
dacadbbd,1,1
baadbabd,0,0
caabcbab,0,0
cbbbcbab,0,0
caaadacb,0,0
baacccbb,0,0
cbadcccd,0,0
baadcaac,0,0
dacdbabd,0,2
aaabdbab,1,0
babadabb,0,0
cbaadbcb,0,0
ddcadabd,1,2
cbaadbbb,0,0
caadcabd,0,0
bbbbcbab,0,0
dacddaad,0,2
aabddbbd,0,0
dacddbbd,0,1
cabacabb,0,0
bbaacabb,0,0
dacdcaad,0,2
cbaddbbd,0,0
aabbcbaa,0,0
baaacbab,0,0
caacdbbb,0,0
cbaadbbb,0,0
cacddbbd,0,0
bbbcdaab,0,0
cdbcdbcb,1,0
abaadaab,0,0
bbbbcacb,0,0
aaaddbad,0,0
aaadbaac,0,0
cbaadbcb,0,0
baccdbbb,0,0
cbaadbbb,0,0
dacbdbcd,1,1
baadcbbd,0,0
aaaacbba,0,0
cbadcbcd,0,0
bbbbcaab,0,0
caaddabd,0,0
babbdbab,0,0
dacbcabd,1,2
dacacbad,1,2
baaacaaa,0,0
dacadabd,1,1
cbadccbd,0,0
baaddbbd,0,0
baabcbbb,0,0
babacbab,0,0
baadcbbd,0,0
baabdabb,0,0
bbbdcbbd,0,0
aabdcabd,0,0
bbadbbad,0,0
caaaccab,0,0
ddcddcbd,1,2
cbadcbbd,0,0
caaddabd,0,0
dacbcabd,1,2
abaddbbd,1,0
dacadbad,1,1
bbaabcbb,0,0
babdccbd,0,0
dbcddbcd,0,2
aaadcaad,0,0
baaacbba,0,0
dbcddbbd,0,2
caadcbbd,0,0
dbcadacd,1,1
caabcbcb,0,0
aaaacbcb,1,0
cabadbbb,0,0
aaadbaac,0,0
cbadcccd,0,0
dacadbad,1,2
bbadcbbd,0,0
aaadcaad,0,0
aaadcabd,0,0
dbcbdbbd,1,1
dccbdcbd,1,1
dacddaad,0,1
caadcabd,0,0
caadcbad,0,0
bbaadbab,0,0
cbbddbbd,0,0
cabddabd,0,0
baadccad,0,0
dbcbcbad,1,2
aabadaab,0,0
caadcbbd,0,0
dacbcabd,1,2
baadcbbd,0,0
dbcddaad,0,1
dacddbad,0,1
ddcbdbcd,1,2
cbadcbbd,0,0
cbaadbbb,0,0
bbadbaad,0,0
baaddaad,0,0
aaaabaaa,0,0
dacddcbd,0,1
ccadccbd,0,0
caaddbcd,1,0
aaadcbbd,0,0
dcaddccd,0,0
dacacbad,1,2
baadcbbd,0,0
dacddacd,1,1
caaddbad,0,0
cbbbdaab,0,0
cccbdcbb,0,0
cbadcabd,0,0
cabddabd,0,0
bbbddabd,0,0
baaacbca,0,0
aabacaaa,0,0
dacddabd,0,1
caaadbbb,0,0
ccbadcbb,0,0
cabbcabb,0,0
caadccbd,0,0
dacadabd,1,1
abbbcaaa,0,0
aaadcaac,0,0
ddcdcbbd,1,2
aaadcbad,0,0
cbaacbab,0,0
baababba,0,0
cbadcccd,0,0
caabcbba,1,0
cabddcad,0,0
dacddabd,0,1
baaddabd,0,0
caaddbbd,0,0
dbcbdccd,1,1
aaaddbad,0,0
baadcbbd,0,0
caaddbbd,0,0
babbcbbb,0,0
dbaacbbb,0,0
aaaacbaa,0,0
abbacbab,0,0
aaabdbcb,1,0
dbabdbcb,1,0
caaddabd,0,0
dacadbbd,1,1
dccddbbd,0,2
baadcbad,0,0
baadcbbd,0,0
cbaadabb,0,0
bbaacbcb,0,0
dacddabd,0,1
cbaacbab,0,0
cbabdcbb,1,0
cbbdcabd,0,0
dacddbbd,0,1
cbadcabd,0,0
abaabbba,0,0
dccddbcd,0,1
dbcddbbd,0,1
aaadcabd,0,0
babddabd,0,0
ddaddbbd,1,0
cbadcccd,0,0
caadcabd,0,0
baadcaad,0,0
cbaddacd,0,0
babccbab,0,0
dacddbad,0,2
aaadcaad,0,0
cbadbabc,0,0
cbbdccbd,0,0
baaddabd,0,0
dacddaad,0,1
dacbcbbd,1,2
aaadcacd,0,0
baadcaad,0,0
caaacaaa,0,0
dbbadbcb,0,0
dbcbbbbd,1,2
aaaacabb,0,0
babbccbb,0,0
caaacaba,0,0
cdccdbbb,1,0
ccbdbcbd,0,0
cbbddbbd,0,0
cbabcbab,0,0
aaabcabb,0,0
ddcddccd,1,0
baaacbba,0,0
abadcbbd,0,0
abadabcd,0,0
ccadcccd,0,0
cbbdcbbd,0,0
ddcddccd,1,1
cabbdabb,0,0
aaaabcba,0,0
caaddabd,0,0
dacacabd,1,2
bbbccacb,0,0
bbadccbd,0,0
caaacabb,0,0
dbcbdbad,1,1
ddcadbbd,1,1
cabcdcbb,0,0
baaddabd,0,0
baadcaad,0,0
bbaacabb,0,0
abaddbbd,1,0
baaddabd,0,0
cbabcbbb,0,0
dbcddbbd,0,1
caabbabb,1,0
baabdaab,0,0
abaadbbb,1,0
dacbdabd,1,1
cbadccbd,0,0
aabdcbbd,0,0
dccbdbbd,1,2
dbadcabd,0,0
cabbcabb,0,0
abaddbbd,1,0
baadcabd,0,0
